2016-12-03 02:25:48.416510: step 0, loss = 13.96, accu = 0.27, validation: 0.30 (10.4 examples/sec; 12.310 sec/batch)
2016-12-03 02:26:58.280127: step 320, loss = 10.75, accu = 0.60, validation: 0.57 (582.8 examples/sec; 0.220 sec/batch)
2016-12-03 02:27:00.525114: step 330, loss = 10.57, accu = 0.62, validation: 0.55 (615.0 examples/sec; 0.208 sec/batch)
2016-12-03 02:27:02.704107: step 340, loss = 10.75, accu = 0.52, validation: 0.55 (564.9 examples/sec; 0.227 sec/batch)
2016-12-03 02:27:04.878911: step 350, loss = 10.43, accu = 0.68, validation: 0.62 (634.6 examples/sec; 0.202 sec/batch)
2016-12-03 02:27:07.100098: step 360, loss = 10.41, accu = 0.61, validation: 0.57 (581.6 examples/sec; 0.220 sec/batch)
2016-12-03 02:27:09.273729: step 370, loss = 10.22, accu = 0.65, validation: 0.56 (588.9 examples/sec; 0.217 sec/batch)
2016-12-03 02:27:11.452280: step 380, loss = 10.30, accu = 0.57, validation: 0.55 (599.3 examples/sec; 0.214 sec/batch)
2016-12-03 02:27:13.597123: step 390, loss = 10.26, accu = 0.55, validation: 0.55 (565.3 examples/sec; 0.226 sec/batch)
2016-12-03 02:27:15.701113: step 400, loss = 10.14, accu = 0.53, validation: 0.59 (597.3 examples/sec; 0.214 sec/batch)
2016-12-03 02:27:18.026720: step 410, loss = 10.03, accu = 0.71, validation: 0.59 (626.7 examples/sec; 0.204 sec/batch)
2016-12-03 02:27:20.189472: step 420, loss = 10.03, accu = 0.61, validation: 0.59 (568.6 examples/sec; 0.225 sec/batch)
2016-12-03 02:27:22.365628: step 430, loss = 10.08, accu = 0.55, validation: 0.55 (572.5 examples/sec; 0.224 sec/batch)
2016-12-03 02:27:24.530696: step 440, loss = 9.85, accu = 0.59, validation: 0.62 (562.4 examples/sec; 0.228 sec/batch)
2016-12-03 02:27:26.684960: step 450, loss = 9.81, accu = 0.63, validation: 0.59 (616.6 examples/sec; 0.208 sec/batch)
2016-12-03 02:27:28.831858: step 460, loss = 9.80, accu = 0.58, validation: 0.56 (612.4 examples/sec; 0.209 sec/batch)
2016-12-03 02:27:30.980002: step 470, loss = 9.56, accu = 0.66, validation: 0.60 (592.0 examples/sec; 0.216 sec/batch)
2016-12-03 02:27:33.109231: step 480, loss = 9.50, accu = 0.62, validation: 0.59 (619.3 examples/sec; 0.207 sec/batch)
2016-12-03 02:27:35.258072: step 490, loss = 9.50, accu = 0.56, validation: 0.58 (582.3 examples/sec; 0.220 sec/batch)
2016-12-03 02:27:37.387297: step 500, loss = 9.36, accu = 0.59, validation: 0.55 (604.1 examples/sec; 0.212 sec/batch)
2016-12-03 02:27:39.779492: step 510, loss = 9.42, accu = 0.60, validation: 0.57 (606.1 examples/sec; 0.211 sec/batch)
2016-12-03 02:27:41.927044: step 520, loss = 9.25, accu = 0.60, validation: 0.61 (610.5 examples/sec; 0.210 sec/batch)
2016-12-03 02:27:44.078252: step 530, loss = 9.23, accu = 0.59, validation: 0.53 (588.2 examples/sec; 0.218 sec/batch)
2016-12-03 02:27:46.169217: step 540, loss = 9.16, accu = 0.58, validation: 0.53 (641.8 examples/sec; 0.199 sec/batch)
2016-12-03 02:27:48.402829: step 550, loss = 9.32, accu = 0.51, validation: 0.55 (563.7 examples/sec; 0.227 sec/batch)
2016-12-03 02:27:50.531879: step 560, loss = 9.00, accu = 0.59, validation: 0.61 (610.2 examples/sec; 0.210 sec/batch)
2016-12-03 02:27:52.664147: step 570, loss = 8.94, accu = 0.61, validation: 0.63 (629.2 examples/sec; 0.203 sec/batch)
2016-12-03 02:27:54.812995: step 580, loss = 8.91, accu = 0.54, validation: 0.59 (562.8 examples/sec; 0.227 sec/batch)
2016-12-03 02:27:56.930255: step 590, loss = 8.74, accu = 0.65, validation: 0.59 (626.6 examples/sec; 0.204 sec/batch)
2016-12-03 02:27:59.060423: step 600, loss = 8.81, accu = 0.55, validation: 0.62 (609.8 examples/sec; 0.210 sec/batch)
2016-12-03 02:28:01.449878: step 610, loss = 8.82, accu = 0.54, validation: 0.63 (603.1 examples/sec; 0.212 sec/batch)
2016-12-03 02:28:03.605988: step 620, loss = 8.66, accu = 0.61, validation: 0.58 (596.5 examples/sec; 0.215 sec/batch)
2016-12-03 02:28:05.746324: step 630, loss = 8.57, accu = 0.63, validation: 0.61 (605.3 examples/sec; 0.211 sec/batch)
2016-12-03 02:28:07.880450: step 640, loss = 8.55, accu = 0.62, validation: 0.66 (582.0 examples/sec; 0.220 sec/batch)
2016-12-03 02:28:09.996437: step 650, loss = 8.41, accu = 0.63, validation: 0.57 (625.0 examples/sec; 0.205 sec/batch)
2016-12-03 02:28:12.136301: step 660, loss = 8.45, accu = 0.57, validation: 0.58 (598.2 examples/sec; 0.214 sec/batch)
2016-12-03 02:28:14.221823: step 670, loss = 8.34, accu = 0.62, validation: 0.66 (693.7 examples/sec; 0.185 sec/batch)
2016-12-03 02:28:16.344824: step 680, loss = 8.30, accu = 0.61, validation: 0.62 (602.5 examples/sec; 0.212 sec/batch)
2016-12-03 02:28:18.511294: step 690, loss = 8.29, accu = 0.57, validation: 0.52 (587.1 examples/sec; 0.218 sec/batch)
2016-12-03 02:28:20.640263: step 700, loss = 8.20, accu = 0.57, validation: 0.60 (614.3 examples/sec; 0.208 sec/batch)
2016-12-03 02:28:22.965757: step 710, loss = 8.01, accu = 0.65, validation: 0.62 (640.5 examples/sec; 0.200 sec/batch)
2016-12-03 02:28:25.118113: step 720, loss = 8.07, accu = 0.59, validation: 0.68 (586.5 examples/sec; 0.218 sec/batch)
2016-12-03 02:28:27.249747: step 730, loss = 8.01, accu = 0.66, validation: 0.59 (593.4 examples/sec; 0.216 sec/batch)
2016-12-03 02:28:29.364245: step 740, loss = 8.09, accu = 0.55, validation: 0.53 (586.5 examples/sec; 0.218 sec/batch)
2016-12-03 02:28:31.500998: step 750, loss = 7.85, accu = 0.70, validation: 0.66 (587.2 examples/sec; 0.218 sec/batch)
2016-12-03 02:28:33.619926: step 760, loss = 7.77, accu = 0.62, validation: 0.62 (597.7 examples/sec; 0.214 sec/batch)
2016-12-03 02:28:35.744720: step 770, loss = 7.78, accu = 0.58, validation: 0.68 (596.5 examples/sec; 0.215 sec/batch)
2016-12-03 02:28:37.885839: step 780, loss = 7.76, accu = 0.56, validation: 0.64 (616.7 examples/sec; 0.208 sec/batch)
2016-12-03 02:28:40.012538: step 790, loss = 7.75, accu = 0.59, validation: 0.61 (578.7 examples/sec; 0.221 sec/batch)
2016-12-03 02:28:42.151284: step 800, loss = 7.55, accu = 0.66, validation: 0.55 (611.8 examples/sec; 0.209 sec/batch)
2016-12-03 02:28:44.428278: step 810, loss = 7.40, accu = 0.66, validation: 0.69 (585.9 examples/sec; 0.218 sec/batch)
2016-12-03 02:28:46.597856: step 820, loss = 7.51, accu = 0.61, validation: 0.61 (582.3 examples/sec; 0.220 sec/batch)
2016-12-03 02:28:48.760807: step 830, loss = 7.52, accu = 0.59, validation: 0.67 (594.1 examples/sec; 0.215 sec/batch)
2016-12-03 02:28:50.892500: step 840, loss = 7.41, accu = 0.59, validation: 0.60 (586.6 examples/sec; 0.218 sec/batch)
2016-12-03 02:28:53.006872: step 850, loss = 7.38, accu = 0.63, validation: 0.59 (590.1 examples/sec; 0.217 sec/batch)
2016-12-03 02:28:55.128300: step 860, loss = 7.31, accu = 0.61, validation: 0.62 (635.7 examples/sec; 0.201 sec/batch)
2016-12-03 02:28:57.244583: step 870, loss = 7.24, accu = 0.64, validation: 0.59 (588.4 examples/sec; 0.218 sec/batch)
2016-12-03 02:28:59.400005: step 880, loss = 7.24, accu = 0.59, validation: 0.62 (576.9 examples/sec; 0.222 sec/batch)
2016-12-03 02:29:01.522679: step 890, loss = 7.12, accu = 0.61, validation: 0.64 (589.6 examples/sec; 0.217 sec/batch)
2016-12-03 02:29:03.665945: step 900, loss = 7.10, accu = 0.62, validation: 0.62 (579.7 examples/sec; 0.221 sec/batch)
2016-12-03 02:29:05.932701: step 910, loss = 6.98, accu = 0.67, validation: 0.66 (590.3 examples/sec; 0.217 sec/batch)
2016-12-03 02:29:08.058357: step 920, loss = 7.02, accu = 0.59, validation: 0.58 (600.0 examples/sec; 0.213 sec/batch)
2016-12-03 02:29:10.185800: step 930, loss = 6.82, accu = 0.68, validation: 0.65 (574.2 examples/sec; 0.223 sec/batch)
2016-12-03 02:29:12.298997: step 940, loss = 6.85, accu = 0.65, validation: 0.67 (641.4 examples/sec; 0.200 sec/batch)
2016-12-03 02:29:14.408027: step 950, loss = 6.73, accu = 0.70, validation: 0.66 (594.0 examples/sec; 0.215 sec/batch)
2016-12-03 02:29:16.554764: step 960, loss = 6.71, accu = 0.67, validation: 0.59 (567.5 examples/sec; 0.226 sec/batch)
2016-12-03 02:29:18.653716: step 970, loss = 6.75, accu = 0.66, validation: 0.68 (578.8 examples/sec; 0.221 sec/batch)
2016-12-03 02:29:20.787960: step 980, loss = 6.72, accu = 0.59, validation: 0.59 (609.0 examples/sec; 0.210 sec/batch)
2016-12-03 02:29:22.910048: step 990, loss = 6.59, accu = 0.66, validation: 0.64 (624.9 examples/sec; 0.205 sec/batch)
2016-12-03 02:29:25.041995: step 1000, loss = 6.56, accu = 0.66, validation: 0.55 (608.2 examples/sec; 0.210 sec/batch)
2016-12-03 02:29:27.850534: step 1010, loss = 6.39, accu = 0.70, validation: 0.58 (596.9 examples/sec; 0.214 sec/batch)
2016-12-03 02:29:29.974048: step 1020, loss = 6.40, accu = 0.69, validation: 0.67 (631.5 examples/sec; 0.203 sec/batch)
2016-12-03 02:29:32.060488: step 1030, loss = 6.41, accu = 0.69, validation: 0.62 (626.8 examples/sec; 0.204 sec/batch)
2016-12-03 02:29:34.202257: step 1040, loss = 6.41, accu = 0.65, validation: 0.59 (604.4 examples/sec; 0.212 sec/batch)
2016-12-03 02:29:36.321388: step 1050, loss = 6.36, accu = 0.63, validation: 0.62 (626.4 examples/sec; 0.204 sec/batch)
2016-12-03 02:29:38.448137: step 1060, loss = 6.40, accu = 0.58, validation: 0.68 (589.0 examples/sec; 0.217 sec/batch)
2016-12-03 02:29:40.562462: step 1070, loss = 6.29, accu = 0.67, validation: 0.60 (596.1 examples/sec; 0.215 sec/batch)
2016-12-03 02:29:42.705824: step 1080, loss = 6.15, accu = 0.70, validation: 0.61 (612.3 examples/sec; 0.209 sec/batch)
2016-12-03 02:29:44.870779: step 1090, loss = 6.15, accu = 0.64, validation: 0.60 (581.7 examples/sec; 0.220 sec/batch)
2016-12-03 02:29:47.022222: step 1100, loss = 6.19, accu = 0.61, validation: 0.66 (580.8 examples/sec; 0.220 sec/batch)
2016-12-03 02:29:49.313394: step 1110, loss = 6.10, accu = 0.61, validation: 0.55 (561.1 examples/sec; 0.228 sec/batch)
2016-12-03 02:29:51.460085: step 1120, loss = 6.04, accu = 0.63, validation: 0.66 (616.5 examples/sec; 0.208 sec/batch)
2016-12-03 02:29:53.595358: step 1130, loss = 5.99, accu = 0.68, validation: 0.66 (588.5 examples/sec; 0.217 sec/batch)
2016-12-03 02:29:55.738924: step 1140, loss = 5.87, accu = 0.67, validation: 0.65 (592.0 examples/sec; 0.216 sec/batch)
2016-12-03 02:29:57.882417: step 1150, loss = 5.87, accu = 0.66, validation: 0.55 (589.6 examples/sec; 0.217 sec/batch)
2016-12-03 02:30:00.007501: step 1160, loss = 5.97, accu = 0.56, validation: 0.59 (601.3 examples/sec; 0.213 sec/batch)
2016-12-03 02:30:02.138261: step 1170, loss = 5.82, accu = 0.69, validation: 0.62 (609.5 examples/sec; 0.210 sec/batch)
2016-12-03 02:30:04.286774: step 1180, loss = 5.70, accu = 0.74, validation: 0.63 (590.4 examples/sec; 0.217 sec/batch)
2016-12-03 02:30:06.404699: step 1190, loss = 5.81, accu = 0.62, validation: 0.61 (620.8 examples/sec; 0.206 sec/batch)
2016-12-03 02:30:08.529563: step 1200, loss = 5.71, accu = 0.68, validation: 0.60 (628.9 examples/sec; 0.204 sec/batch)
2016-12-03 02:30:10.855600: step 1210, loss = 5.77, accu = 0.59, validation: 0.70 (583.4 examples/sec; 0.219 sec/batch)
2016-12-03 02:30:13.000775: step 1220, loss = 5.64, accu = 0.66, validation: 0.65 (611.0 examples/sec; 0.209 sec/batch)
2016-12-03 02:30:15.129245: step 1230, loss = 5.44, accu = 0.72, validation: 0.62 (617.7 examples/sec; 0.207 sec/batch)
2016-12-03 02:30:17.271602: step 1240, loss = 5.79, accu = 0.56, validation: 0.67 (600.1 examples/sec; 0.213 sec/batch)
2016-12-03 02:30:19.414621: step 1250, loss = 5.53, accu = 0.67, validation: 0.65 (585.9 examples/sec; 0.218 sec/batch)
2016-12-03 02:30:21.552566: step 1260, loss = 5.53, accu = 0.61, validation: 0.62 (584.6 examples/sec; 0.219 sec/batch)
2016-12-03 02:30:23.678694: step 1270, loss = 5.46, accu = 0.63, validation: 0.62 (617.3 examples/sec; 0.207 sec/batch)
2016-12-03 02:30:25.845310: step 1280, loss = 5.39, accu = 0.68, validation: 0.62 (568.6 examples/sec; 0.225 sec/batch)
2016-12-03 02:30:27.996999: step 1290, loss = 5.49, accu = 0.66, validation: 0.65 (588.5 examples/sec; 0.218 sec/batch)
2016-12-03 02:30:30.148138: step 1300, loss = 5.37, accu = 0.65, validation: 0.62 (572.9 examples/sec; 0.223 sec/batch)
2016-12-03 02:30:32.412736: step 1310, loss = 5.26, accu = 0.71, validation: 0.61 (599.2 examples/sec; 0.214 sec/batch)
2016-12-03 02:30:34.604859: step 1320, loss = 5.29, accu = 0.66, validation: 0.68 (591.7 examples/sec; 0.216 sec/batch)
2016-12-03 02:30:36.798036: step 1330, loss = 5.13, accu = 0.72, validation: 0.63 (574.6 examples/sec; 0.223 sec/batch)
2016-12-03 02:30:38.990442: step 1340, loss = 5.17, accu = 0.70, validation: 0.63 (570.3 examples/sec; 0.224 sec/batch)
2016-12-03 02:30:41.194810: step 1350, loss = 5.29, accu = 0.62, validation: 0.66 (619.5 examples/sec; 0.207 sec/batch)
2016-12-03 02:30:43.428670: step 1360, loss = 5.24, accu = 0.59, validation: 0.65 (533.4 examples/sec; 0.240 sec/batch)
2016-12-03 02:30:45.729851: step 1370, loss = 5.25, accu = 0.59, validation: 0.61 (580.8 examples/sec; 0.220 sec/batch)
2016-12-03 02:30:48.016019: step 1380, loss = 5.21, accu = 0.63, validation: 0.62 (567.9 examples/sec; 0.225 sec/batch)
2016-12-03 02:30:50.442313: step 1390, loss = 5.00, accu = 0.67, validation: 0.69 (539.8 examples/sec; 0.237 sec/batch)
2016-12-03 02:30:53.566086: step 1400, loss = 5.06, accu = 0.62, validation: 0.64 (365.7 examples/sec; 0.350 sec/batch)
2016-12-03 02:30:57.309362: step 1410, loss = 4.84, accu = 0.75, validation: 0.62 (296.6 examples/sec; 0.431 sec/batch)
2016-12-03 02:31:00.976282: step 1420, loss = 4.83, accu = 0.73, validation: 0.58 (375.0 examples/sec; 0.341 sec/batch)
2016-12-03 02:31:04.673116: step 1430, loss = 4.81, accu = 0.71, validation: 0.62 (321.6 examples/sec; 0.398 sec/batch)
2016-12-03 02:31:08.170532: step 1440, loss = 5.02, accu = 0.59, validation: 0.59 (347.3 examples/sec; 0.369 sec/batch)
2016-12-03 02:31:11.774128: step 1450, loss = 4.83, accu = 0.66, validation: 0.68 (334.0 examples/sec; 0.383 sec/batch)
2016-12-03 02:31:15.856663: step 1460, loss = 4.78, accu = 0.66, validation: 0.63 (338.1 examples/sec; 0.379 sec/batch)
2016-12-03 02:31:19.612066: step 1470, loss = 4.84, accu = 0.59, validation: 0.70 (324.3 examples/sec; 0.395 sec/batch)
2016-12-03 02:31:23.150118: step 1480, loss = 4.66, accu = 0.73, validation: 0.66 (387.4 examples/sec; 0.330 sec/batch)
2016-12-03 02:31:27.017954: step 1490, loss = 4.82, accu = 0.64, validation: 0.59 (307.0 examples/sec; 0.417 sec/batch)
2016-12-03 02:31:30.737580: step 1500, loss = 4.65, accu = 0.66, validation: 0.69 (326.7 examples/sec; 0.392 sec/batch)
2016-12-03 02:31:34.792923: step 1510, loss = 4.68, accu = 0.62, validation: 0.66 (325.7 examples/sec; 0.393 sec/batch)
2016-12-03 02:31:38.453739: step 1520, loss = 4.63, accu = 0.64, validation: 0.62 (370.9 examples/sec; 0.345 sec/batch)
2016-12-03 02:31:42.180199: step 1530, loss = 4.41, accu = 0.75, validation: 0.62 (337.1 examples/sec; 0.380 sec/batch)
2016-12-03 02:31:46.371522: step 1540, loss = 4.42, accu = 0.73, validation: 0.65 (280.1 examples/sec; 0.457 sec/batch)
2016-12-03 02:31:50.892347: step 1550, loss = 4.61, accu = 0.63, validation: 0.62 (318.8 examples/sec; 0.401 sec/batch)
2016-12-03 02:31:54.967347: step 1560, loss = 4.40, accu = 0.70, validation: 0.59 (274.3 examples/sec; 0.467 sec/batch)
2016-12-03 02:31:58.348310: step 1570, loss = 4.63, accu = 0.58, validation: 0.58 (386.7 examples/sec; 0.331 sec/batch)
2016-12-03 02:32:01.803832: step 1580, loss = 4.49, accu = 0.60, validation: 0.64 (361.5 examples/sec; 0.354 sec/batch)
2016-12-03 02:32:05.595997: step 1590, loss = 4.38, accu = 0.66, validation: 0.70 (378.4 examples/sec; 0.338 sec/batch)
2016-12-03 02:32:09.387753: step 1600, loss = 4.45, accu = 0.60, validation: 0.64 (365.0 examples/sec; 0.351 sec/batch)
2016-12-03 02:32:13.348039: step 1610, loss = 4.35, accu = 0.66, validation: 0.64 (380.1 examples/sec; 0.337 sec/batch)
2016-12-03 02:32:16.854933: step 1620, loss = 4.42, accu = 0.63, validation: 0.63 (390.1 examples/sec; 0.328 sec/batch)
2016-12-03 02:32:20.412592: step 1630, loss = 4.21, accu = 0.65, validation: 0.66 (344.4 examples/sec; 0.372 sec/batch)
2016-12-03 02:32:23.856836: step 1640, loss = 4.42, accu = 0.62, validation: 0.66 (361.3 examples/sec; 0.354 sec/batch)
2016-12-03 02:32:27.195498: step 1650, loss = 4.23, accu = 0.69, validation: 0.59 (390.7 examples/sec; 0.328 sec/batch)
2016-12-03 02:32:30.816856: step 1660, loss = 4.44, accu = 0.60, validation: 0.62 (372.6 examples/sec; 0.344 sec/batch)
2016-12-03 02:32:34.172201: step 1670, loss = 4.08, accu = 0.74, validation: 0.70 (384.1 examples/sec; 0.333 sec/batch)
2016-12-03 02:32:37.746872: step 1680, loss = 4.22, accu = 0.66, validation: 0.65 (370.7 examples/sec; 0.345 sec/batch)
2016-12-03 02:32:41.092180: step 1690, loss = 4.12, accu = 0.67, validation: 0.66 (377.5 examples/sec; 0.339 sec/batch)
2016-12-03 02:32:44.688726: step 1700, loss = 4.15, accu = 0.62, validation: 0.64 (372.1 examples/sec; 0.344 sec/batch)
2016-12-03 02:32:48.381446: step 1710, loss = 3.87, accu = 0.77, validation: 0.65 (377.7 examples/sec; 0.339 sec/batch)
2016-12-03 02:32:51.771994: step 1720, loss = 4.13, accu = 0.58, validation: 0.66 (389.2 examples/sec; 0.329 sec/batch)
2016-12-03 02:32:55.239571: step 1730, loss = 4.03, accu = 0.69, validation: 0.61 (382.6 examples/sec; 0.335 sec/batch)
2016-12-03 02:32:58.681939: step 1740, loss = 3.89, accu = 0.74, validation: 0.59 (395.8 examples/sec; 0.323 sec/batch)
2016-12-03 02:33:02.161084: step 1750, loss = 4.09, accu = 0.59, validation: 0.70 (376.8 examples/sec; 0.340 sec/batch)
2016-12-03 02:33:05.679752: step 1760, loss = 3.91, accu = 0.66, validation: 0.59 (372.6 examples/sec; 0.344 sec/batch)
2016-12-03 02:33:09.203950: step 1770, loss = 4.01, accu = 0.64, validation: 0.60 (375.0 examples/sec; 0.341 sec/batch)
2016-12-03 02:33:12.677971: step 1780, loss = 3.94, accu = 0.62, validation: 0.73 (294.9 examples/sec; 0.434 sec/batch)
2016-12-03 02:33:16.186276: step 1790, loss = 3.95, accu = 0.62, validation: 0.65 (376.9 examples/sec; 0.340 sec/batch)
2016-12-03 02:33:19.664814: step 1800, loss = 3.82, accu = 0.70, validation: 0.70 (391.3 examples/sec; 0.327 sec/batch)
2016-12-03 02:33:23.428923: step 1810, loss = 3.97, accu = 0.61, validation: 0.60 (394.5 examples/sec; 0.324 sec/batch)
2016-12-03 02:33:26.977813: step 1820, loss = 3.61, accu = 0.73, validation: 0.67 (298.7 examples/sec; 0.429 sec/batch)
2016-12-03 02:33:30.424467: step 1830, loss = 3.87, accu = 0.60, validation: 0.58 (357.3 examples/sec; 0.358 sec/batch)
2016-12-03 02:33:33.882920: step 1840, loss = 3.77, accu = 0.66, validation: 0.63 (283.5 examples/sec; 0.452 sec/batch)
2016-12-03 02:33:37.266053: step 1850, loss = 3.74, accu = 0.65, validation: 0.66 (401.0 examples/sec; 0.319 sec/batch)
2016-12-03 02:33:40.744757: step 1860, loss = 3.72, accu = 0.66, validation: 0.66 (391.1 examples/sec; 0.327 sec/batch)
2016-12-03 02:33:44.287378: step 1870, loss = 3.62, accu = 0.69, validation: 0.66 (378.0 examples/sec; 0.339 sec/batch)
2016-12-03 02:33:47.756738: step 1880, loss = 3.61, accu = 0.71, validation: 0.61 (390.5 examples/sec; 0.328 sec/batch)
2016-12-03 02:33:51.143773: step 1890, loss = 3.57, accu = 0.71, validation: 0.62 (400.8 examples/sec; 0.319 sec/batch)
2016-12-03 02:33:54.608574: step 1900, loss = 3.46, accu = 0.73, validation: 0.61 (397.4 examples/sec; 0.322 sec/batch)
2016-12-03 02:33:58.390095: step 1910, loss = 3.60, accu = 0.68, validation: 0.64 (390.2 examples/sec; 0.328 sec/batch)
2016-12-03 02:34:01.753666: step 1920, loss = 3.59, accu = 0.63, validation: 0.66 (365.6 examples/sec; 0.350 sec/batch)
2016-12-03 02:34:05.320811: step 1930, loss = 3.50, accu = 0.70, validation: 0.62 (380.6 examples/sec; 0.336 sec/batch)
2016-12-03 02:34:08.845678: step 1940, loss = 3.61, accu = 0.64, validation: 0.63 (274.5 examples/sec; 0.466 sec/batch)
2016-12-03 02:34:12.309679: step 1950, loss = 3.67, accu = 0.58, validation: 0.61 (381.3 examples/sec; 0.336 sec/batch)
2016-12-03 02:34:15.834311: step 1960, loss = 3.49, accu = 0.67, validation: 0.66 (385.1 examples/sec; 0.332 sec/batch)
2016-12-03 02:34:19.204731: step 1970, loss = 3.58, accu = 0.65, validation: 0.64 (381.9 examples/sec; 0.335 sec/batch)
2016-12-03 02:34:22.805661: step 1980, loss = 3.40, accu = 0.67, validation: 0.61 (383.7 examples/sec; 0.334 sec/batch)
2016-12-03 02:34:26.257303: step 1990, loss = 3.49, accu = 0.68, validation: 0.64 (389.2 examples/sec; 0.329 sec/batch)
2016-12-03 02:34:29.704125: step 2000, loss = 3.42, accu = 0.70, validation: 0.71 (365.0 examples/sec; 0.351 sec/batch)
2016-12-03 02:34:33.817051: step 2010, loss = 3.47, accu = 0.65, validation: 0.65 (393.9 examples/sec; 0.325 sec/batch)
2016-12-03 02:34:37.305202: step 2020, loss = 3.37, accu = 0.72, validation: 0.65 (383.3 examples/sec; 0.334 sec/batch)
2016-12-03 02:34:40.909365: step 2030, loss = 3.27, accu = 0.73, validation: 0.60 (300.7 examples/sec; 0.426 sec/batch)
2016-12-03 02:34:44.457525: step 2040, loss = 3.27, accu = 0.68, validation: 0.70 (345.4 examples/sec; 0.371 sec/batch)
2016-12-03 02:34:47.836567: step 2050, loss = 3.20, accu = 0.72, validation: 0.74 (380.7 examples/sec; 0.336 sec/batch)
